transactionid,trade_time,total_price,house_id,agent_id
2.02E+11,20160810,145,602237,11509
2.02E+11,20160817,280,702238,11509
2.02E+11,20160823,373,702239,11509
2.02E+11,20160824,395,502240,10063
2.02E+11,20160826,281,402241,10719
2.02E+11,20160826,279,102242,11722
2.02E+11,20160828,279,102243,10760
2.02E+11,20160828,248,702244,10760
2.02E+11,20160830,224,402245,11722
2.02E+11,20160831,215,902246,11722
2.02E+11,20160904,254,702247,11722
2.02E+11,20160905,308,102248,11722
2.02E+11,20160918,398,402249,11722
2.02E+11,20160919,305,202250,10909
2.02E+11,20160921,330,602251,11291
2.02E+11,20161006,278.5,402252,11171
2.02E+11,20161106,332,802253,11171
2.02E+11,20160624,645,502254,10965
2.02E+11,20160719,325,102255,11835
2.02E+11,20160721,395,802256,11835
2.02E+11,20160803,369,602257,11292
2.02E+11,20160808,400,202258,11292
2.02E+11,20160808,271,102259,11292
2.02E+11,20160826,396.8,702260,10965
2.02E+11,20161105,330,402261,10749
2.02E+11,20161113,500,302262,10461
2.02E+11,20160913,336,502263,11323
2.02E+11,20160914,290,702264,11323
2.02E+11,20160709,281.6,402265,10965
2.02E+11,20160908,410,502266,10461
2.02E+11,20160622,382,702267,10052
2.02E+11,20160708,465,302268,10139
2.02E+11,20160715,205,702269,10780
2.02E+11,20160727,236,102270,10780
2.02E+11,20160728,383,702271,11466
2.02E+11,20160730,211.3,902272,12098
2.02E+11,20160810,271,402273,12098
2.02E+11,20160810,213,502274,11162
2.02E+11,20160812,294,702275,11509
2.02E+11,20160812,285,602276,11162
2.02E+11,20160815,216,202277,10883
2.02E+11,20160816,217,102278,10063
2.02E+11,20160819,212,202279,10883
2.02E+11,20160822,285,902280,10855
2.02E+11,20160824,408,602281,11722
2.02E+11,20160825,290,402282,11722
2.02E+11,20160825,216,902283,10855
2.02E+11,20160829,590,502284,10855
2.02E+11,20160906,450,602285,11323
2.02E+11,20160909,698,302286,11323
2.02E+11,20160913,270,802287,10855
2.02E+11,20160922,280,202288,10855
2.02E+11,20160922,280,902289,10909
2.02E+11,20161011,485,602290,10749
2.02E+11,20161117,290,202291,11171
2.02E+11,20161124,393,802292,11215
2.02E+11,20161129,475,802293,11215
2.02E+11,20161129,483,902294,11215
2.02E+11,20161203,317,802295,11215
2.02E+11,20161204,293.5,602296,11215
2.02E+11,20161214,354,202297,11215
2.02E+11,20160617,310,302298,11158
2.02E+11,20160620,345,902299,10077
2.02E+11,20160621,268,102300,10077
2.02E+11,20160627,326,202301,10077
2.02E+11,20160711,347,502302,10077
2.02E+11,20160717,347.7,402303,10077
2.02E+11,20160727,300,602304,10077
2.02E+11,20160730,371,502305,11466
2.02E+11,20160808,320,202306,11292
2.02E+11,20160815,325,102307,10079
2.02E+11,20160815,275,602308,10079
2.02E+11,20160822,388,202309,11162
2.02E+11,20160826,270,602310,10719
2.02E+11,20160829,360,102311,10719
2.02E+11,20160829,275,902312,10719
2.02E+11,20161005,370,502313,10883
2.02E+11,20161019,275,402314,10883
2.02E+11,20161117,349,302315,10719
2.02E+11,20161123,360,802316,10855
2.02E+11,20161128,405,302317,11171
2.02E+11,20160616,306.5,702318,10139
2.02E+11,20160725,346,102319,11292
2.02E+11,20160813,350,802320,10855
2.02E+11,20160820,389,402321,10749
2.02E+11,20160824,450,502322,10749
2.02E+11,20160712,339,902323,10444
2.02E+11,20160718,353,302324,10444
2.02E+11,20160725,438,902325,10444
2.02E+11,20160727,342,502326,10444
2.02E+11,20160727,355,702327,10444
2.02E+11,20160731,407,502328,10444
2.02E+11,20161014,385,402329,11215
2.02E+11,20161017,385,802330,11215
2.02E+11,20161017,398,602331,11215
2.02E+11,20161021,392,102332,11215
2.02E+11,20161026,492,702333,10461
2.02E+11,20160720,169,402334,10444
2.02E+11,20160731,475,702335,10444
2.02E+11,20160925,195,402336,11291
2.02E+11,20161006,220,802337,11215
2.02E+11,20161014,748,102338,11215
2.02E+11,20160704,478,102339,10467
2.02E+11,20160713,455,702340,10467
2.02E+11,20160718,471.5,402341,10467
2.02E+11,20160721,384.5,602342,10467
2.02E+11,20160725,401,802343,10467
2.02E+11,20160725,338,702344,10467
2.02E+11,20160726,478,902345,10467
2.02E+11,20160731,470,802346,10467
2.02E+11,20160811,373,702347,11364
2.02E+11,20160816,455,502348,11364
2.02E+11,20160818,433,102349,11364
2.02E+11,20160819,635,602350,11364
2.02E+11,20160824,483.5,102351,11364
2.02E+11,20160825,478,302352,11364
2.02E+11,20160825,415,602353,11364
2.02E+11,20160828,561,702354,11364
2.02E+11,20160905,449,702355,11364
2.02E+11,20160908,484,502356,11364
2.02E+11,20160912,701,502357,11364
2.02E+11,20160913,450,502358,11364
2.02E+11,20160919,668,102359,11364
2.02E+11,20160919,660,902360,11364
2.02E+11,20161024,495,402361,11466
2.02E+11,20161031,535,402362,10604
2.02E+11,20161205,648,602363,10604
2.02E+11,20161214,540,402364,10604
2.02E+11,20161218,528,402365,10604
2.02E+11,20161222,485.5,102366,10604
2.02E+11,20161223,600,302367,10604
2.02E+11,20161225,729,102368,10604
2.02E+11,20161229,435,202369,11872
2.02E+11,20161230,465,502370,11509
2.02E+11,20170107,685,502371,10719
2.02E+11,20170109,700,402372,10186
2.02E+11,20170111,624,402373,10186
2.02E+11,20170116,784,802374,10186
2.02E+11,20160615,460,902375,12183
2.02E+11,20160622,489,802376,10139
2.02E+11,20160625,407,102377,11835
2.02E+11,20160627,431,302378,11835
2.02E+11,20160630,418,102379,12065
2.02E+11,20160630,290,202380,12065
2.02E+11,20160707,298,202381,12065
2.02E+11,20160710,333,702382,12065
2.02E+11,20160716,490,402383,12065
2.02E+11,20160720,504,402384,10780
2.02E+11,20160720,313.5,602385,12098
2.02E+11,20160720,200,502386,12098
2.02E+11,20160721,678,102387,12174
2.02E+11,20160729,638,902388,12098
2.02E+11,20160730,600,602389,12098
2.02E+11,20160731,415,302390,12098
2.02E+11,20160808,378,102391,12098
2.02E+11,20160809,400,802392,10079
2.02E+11,20160809,328,602393,10079
2.02E+11,20160810,798,502394,10965
2.02E+11,20160810,458,102395,10883
2.02E+11,20160814,805,802396,10883
2.02E+11,20160815,695,502397,10883
2.02E+11,20160816,500,602398,11323
2.02E+11,20160824,315,602399,11323
2.02E+11,20160828,695,802400,11323
2.02E+11,20160828,658,602401,11323
2.02E+11,20160830,352,602402,10760
2.02E+11,20160906,238,302403,11722
2.02E+11,20160909,535,102404,11323
2.02E+11,20160909,545,302405,11323
2.02E+11,20160912,579,302406,10909
2.02E+11,20160916,616,602407,11733
2.02E+11,20161004,580,702408,11733
2.02E+11,20161004,350,502409,11291
2.02E+11,20161006,1003,202410,11291
2.02E+11,20161007,613,202411,11171
2.02E+11,20161009,895,802412,11171
2.02E+11,20161010,575,402413,11171
2.02E+11,20161017,785,702414,11171
2.02E+11,20161018,615,202415,11215
2.02E+11,20161023,485,802416,11215
2.02E+11,20161031,937,602417,11215
2.02E+11,20161107,627,102418,11215
2.02E+11,20160706,302,502419,10784
2.02E+11,20160708,416,302420,11187
2.02E+11,20160716,270,802421,11187
2.02E+11,20160722,269,202422,11187
2.02E+11,20160727,370,502423,11187
2.02E+11,20160727,421,802424,11903
2.02E+11,20160728,425,402425,12065
2.02E+11,20160729,374.5,602426,10077
2.02E+11,20160729,450,602427,10780
2.02E+11,20160801,450,902428,11292
2.02E+11,20160805,279,502429,10079
2.02E+11,20160807,272,802430,10079
2.02E+11,20160808,730,702431,10079
2.02E+11,20160811,284,402432,10079
2.02E+11,20160811,271,802433,10079
2.02E+11,20160814,274.5,702434,11509
2.02E+11,20160818,374,602435,11992
2.02E+11,20160819,547,602436,11992
2.02E+11,20160821,500,702437,11509
2.02E+11,20160821,402,102438,10883
2.02E+11,20160822,315,902439,10883
2.02E+11,20160823,470,502440,11722
2.02E+11,20160826,385,702441,11323
2.02E+11,20160829,410,702442,11323
2.02E+11,20160830,468,502443,11323
2.02E+11,20160905,400,402444,11323
2.02E+11,20160907,445.5,202445,10760
2.02E+11,20160908,686,302446,10855
2.02E+11,20160908,415,602447,10855
2.02E+11,20160909,315,402448,10855
2.02E+11,20160913,490,702449,10855
2.02E+11,20160914,492,402450,11722
2.02E+11,20160915,490,402451,10760
2.02E+11,20160916,450,702452,11722
2.02E+11,20160918,812,602453,11323
2.02E+11,20160918,465,602454,11323
2.02E+11,20160918,320,802455,11722
2.02E+11,20160921,474,902456,11722
2.02E+11,20160923,640,802457,10855
2.02E+11,20161005,418,602458,10909
2.02E+11,20161014,678,602459,11171
2.02E+11,20161017,485,702460,11171
2.02E+11,20161017,545,802461,11171
2.02E+11,20161029,548,102462,11171
2.02E+11,20161029,543,202463,11171
2.02E+11,20161030,528,702464,12124
2.02E+11,20161113,450,202465,11171
2.02E+11,20161120,513.8,702466,11215
2.02E+11,20161124,798,902467,11215
2.02E+11,20161113,640,202468,11466
2.02E+11,20160625,1030,602469,11394
2.02E+11,20160629,442,702470,11394
2.02E+11,20160702,445,902471,11394
2.02E+11,20160703,970,502472,11187
2.02E+11,20160708,721,702473,11187
2.02E+11,20160709,710,102474,11364
2.02E+11,20160709,457,502475,11187
2.02E+11,20160711,797,602476,11394
2.02E+11,20160711,420,202477,11394
2.02E+11,20160714,815,502478,10077
2.02E+11,20160716,810,102479,11551
2.02E+11,20160716,447,602480,12065
2.02E+11,20160719,628,502481,11551
2.02E+11,20160807,443,702482,11551
2.02E+11,20160808,460,602483,11551
2.02E+11,20160810,650,802484,11551
2.02E+11,20160811,460,102485,11551
2.02E+11,20160814,638,502486,11551
2.02E+11,20160818,649,802487,12160
2.02E+11,20160819,475,602488,12160
2.02E+11,20160823,1050,102489,12160
2.02E+11,20160824,786,602490,12160
2.02E+11,20160825,817,302491,10350
2.02E+11,20160827,480,302492,10350
2.02E+11,20160828,927,802493,10350
2.02E+11,20160830,1486.4,102494,10350
2.02E+11,20160830,875,102495,10350
2.02E+11,20160902,1480,402496,10350
2.02E+11,20160902,630,602497,10350
2.02E+11,20160904,806,102498,10079
2.02E+11,20160904,495,202499,10350
2.02E+11,20160908,925,702500,10063
2.02E+11,20160908,618,302501,10883
2.02E+11,20160913,790,602502,10760
2.02E+11,20160915,511,902503,10760
2.02E+11,20160917,979,702504,11733
2.02E+11,20160918,520,302505,11733
2.02E+11,20160920,1080,902506,11733
2.02E+11,20160920,624,902507,11733
2.02E+11,20160922,507,902508,11733
2.02E+11,20160926,1380,902509,11733
2.02E+11,20160926,540,102510,11733
2.02E+11,20160926,524,502511,11733
2.02E+11,20160926,513,902512,11733
2.02E+11,20161019,1500,402513,11733
2.02E+11,20161126,685,102514,11291
2.02E+11,20161207,668,402515,11171
2.02E+11,20160621,203.3,202516,11158
2.02E+11,20160628,245,702517,11903
2.02E+11,20160702,212,302518,11903
2.02E+11,20160705,245,702519,11903
2.02E+11,20160705,205.5,402520,11903
2.02E+11,20160711,237,202521,11903
2.02E+11,20160713,228,102522,11903
2.02E+11,20160717,176,202523,11466
2.02E+11,20160720,390,802524,11466
2.02E+11,20160720,301,302525,11466
2.02E+11,20160720,240,902526,11466
2.02E+11,20160724,240,702527,12189
2.02E+11,20160726,178.5,502528,12189
2.02E+11,20160729,233,502529,12189
2.02E+11,20160804,390.7,202530,11435
2.02E+11,20160810,322,102531,10604
2.02E+11,20160811,250,302532,10604
2.02E+11,20160812,255,402533,10604
2.02E+11,20160814,223,902534,10604
2.02E+11,20160820,360,802535,11435
2.02E+11,20160828,458,502536,11435
2.02E+11,20160828,270,402537,10604
2.02E+11,20160828,309,602538,11435
2.02E+11,20160829,417,402539,11435
2.02E+11,20160830,351,102540,11435
2.02E+11,20160830,315,902541,11435
2.02E+11,20160831,225,902542,10604
2.02E+11,20160906,437,602543,11435
2.02E+11,20160906,279.5,502544,11435
2.02E+11,20160906,268,402545,11872
2.02E+11,20160906,229,502546,11872
2.02E+11,20160911,520,602547,11872
2.02E+11,20160913,236,802548,10883
2.02E+11,20160914,290,102549,10760
2.02E+11,20160919,260,402550,11291
2.02E+11,20160928,508,902551,11721
2.02E+11,20160928,218,802552,11721
2.02E+11,20160929,313,602553,11721
2.02E+11,20161008,426.5,602554,11721
2.02E+11,20161019,358,102555,11721
2.02E+11,20161020,310,502556,10186
2.02E+11,20161025,309,702557,10186
2.02E+11,20161025,268,602558,10186
2.02E+11,20161030,324.8,202559,10186
2.02E+11,20161119,266,702560,10186
2.02E+11,20161124,264.5,102561,10186
2.02E+11,20161126,330,402562,10186
2.02E+11,20161127,299,302563,10186
2.02E+11,20161129,254,402564,10186
2.02E+11,20161202,270,702565,10186
2.02E+11,20160810,189,102566,10909
2.02E+11,20160817,241,302567,11291
2.02E+11,20161104,466,902568,12124
2.02E+11,20161107,466,402569,12124
2.02E+11,20161121,528,202570,12124
2.02E+11,20161207,468,802571,12124
2.02E+11,20161208,515,802572,12124
2.02E+11,20161210,673,602573,12124
2.02E+11,20161212,486,602574,12124
2.02E+11,20161215,190,502575,12124
2.02E+11,20160622,140.3,102576,11586
2.02E+11,20160626,139.8,602577,11292
2.02E+11,20160629,147,502578,11292
2.02E+11,20160704,162.5,902579,11292
2.02E+11,20160709,290,502580,10193
2.02E+11,20160711,200,702581,10193
2.02E+11,20160826,163,702582,10749
2.02E+11,20160827,160,202583,10749
2.02E+11,20160828,175,702584,10749
2.02E+11,20160616,90,502585,10052
2.02E+11,20160921,74,602586,10063
2.02E+11,20160922,121,702587,10193
2.02E+11,20160923,149,202588,10193
2.02E+11,20161104,157,302589,10461
2.02E+11,20161106,110,502590,10461
2.02E+11,20160727,305.5,602591,10965
2.02E+11,20160731,286.6,602592,10883
2.02E+11,20160917,295,902593,10461
2.02E+11,20160925,350,702594,10461
2.02E+11,20160804,415,202595,10965
2.02E+11,20160918,455,502596,10461
2.02E+11,20160924,417,602597,10461
2.02E+11,20160713,207,102598,11292
2.02E+11,20160724,235,802599,11292
2.02E+11,20160730,229,202600,11292
2.02E+11,20160824,269,902601,10193
2.02E+11,20170122,359,402602,11215
2.02E+11,20160728,268,302603,10883
2.02E+11,20160720,215,102604,10604
2.02E+11,20160620,98.5,102605,11835
2.02E+11,20160622,150.5,202606,11835
2.02E+11,20160623,156.5,602607,11835
2.02E+11,20160624,175,302608,11835
2.02E+11,20160627,138,302609,10444
2.02E+11,20160630,158,402610,10444
2.02E+11,20160630,114.5,802611,10784
2.02E+11,20160701,274,902612,10784
2.02E+11,20160702,157,802613,11187
2.02E+11,20160702,114.5,502614,11394
2.02E+11,20160704,155.5,202615,11187
2.02E+11,20160706,185,902616,12065
2.02E+11,20160713,129,702617,12065
2.02E+11,20160715,130,702618,10780
2.02E+11,20160716,97.6,302619,10780
2.02E+11,20160716,103,702620,10780
2.02E+11,20160719,143,102621,11466
2.02E+11,20160719,100,502622,12160
2.02E+11,20160721,145,202623,12189
2.02E+11,20160725,206,502624,12189
2.02E+11,20160729,178,102625,11509
2.02E+11,20160730,180,502626,11509
2.02E+11,20160730,165,602627,11509
2.02E+11,20160731,272.7,702628,11509
2.02E+11,20160731,172,202629,11509
2.02E+11,20160731,182,902630,11509
2.02E+11,20160805,172,202631,11509
2.02E+11,20160806,142,102632,10063
2.02E+11,20160807,162,302633,10063
2.02E+11,20160809,172,402634,10063
2.02E+11,20160810,162,202635,10063
2.02E+11,20160816,259,102636,10063
2.02E+11,20160817,135,902637,10719
2.02E+11,20160818,185,902638,10063
2.02E+11,20160820,183.8,502639,10883
2.02E+11,20160820,185,902640,10719
2.02E+11,20160821,105,502641,10063
2.02E+11,20160823,188,402642,10063
2.02E+11,20160825,148,302643,10063
2.02E+11,20160827,169,802644,10063
2.02E+11,20160827,171,102645,10063
2.02E+11,20160828,170,802646,10063
2.02E+11,20160829,151,602647,10063
2.02E+11,20160830,235.1,502648,10855
2.02E+11,20160830,228,602649,11323
2.02E+11,20160830,154,302650,11323
2.02E+11,20160901,112.8,702651,10855
2.02E+11,20160902,175,402652,10855
2.02E+11,20160903,186.5,902653,10760
2.02E+11,20160904,150,702654,11722
2.02E+11,20160905,187,302655,10855
2.02E+11,20160906,278,202656,11722
2.02E+11,20160906,158,302657,10855
2.02E+11,20160907,184.5,302658,10909
2.02E+11,20160909,260,602659,10909
2.02E+11,20160909,193,202660,11291
2.02E+11,20160911,170,702661,11291
2.02E+11,20160912,210,802662,11291
2.02E+11,20160913,200,602663,10749
2.02E+11,20160914,158,802664,10749
2.02E+11,20160919,190,502665,11721
2.02E+11,20160921,325,602666,11171
2.02E+11,20160921,320,502667,11171
2.02E+11,20160921,237.5,502668,11171
2.02E+11,20160921,190,402669,11215
2.02E+11,20160921,197.5,202670,11215
2.02E+11,20160923,175,702671,11215
2.02E+11,20160926,150,402672,11215
2.02E+11,20160930,209,402673,11215
2.02E+11,20161002,340,202674,11215
2.02E+11,20160617,170,502675,11835
2.02E+11,20160625,287.5,502676,11586
2.02E+11,20160702,267,702677,11903
2.02E+11,20160702,238,602678,11903
2.02E+11,20160704,222.5,702679,11903
2.02E+11,20160709,295,902680,11903
2.02E+11,20160715,276,902681,11903
2.02E+11,20160716,520,602682,11903
2.02E+11,20160717,252,202683,11903
2.02E+11,20160721,229,202684,11466
2.02E+11,20160726,330,902685,11466
2.02E+11,20160727,285,602686,12174
2.02E+11,20160728,171.5,702687,12174
2.02E+11,20160731,273,902688,12189
2.02E+11,20160731,258.4,202689,12174
2.02E+11,20160731,174.6,902690,12174
2.02E+11,20160731,188.8,302691,12174
2.02E+11,20160801,230,202692,12174
2.02E+11,20160802,270,402693,12174
2.02E+11,20160802,178.2,902694,12174
2.02E+11,20160804,205,502695,11435
2.02E+11,20160804,254,602696,10965
2.02E+11,20160805,280,502697,10604
2.02E+11,20160808,350,102698,11872
2.02E+11,20160812,253,902699,11872
2.02E+11,20160815,242,402700,11872
2.02E+11,20160817,254,402701,11872
2.02E+11,20160817,256,302702,11872
2.02E+11,20160817,194,702703,11872
2.02E+11,20160818,283,802704,11872
2.02E+11,20160818,171,302705,11872
2.02E+11,20160819,184,202706,11872
2.02E+11,20160824,199.5,602707,11872
2.02E+11,20160826,309,702708,10063
2.02E+11,20160828,367,902709,10760
2.02E+11,20160829,285.6,402710,11721
2.02E+11,20160829,300,402711,11721
2.02E+11,20160829,268,802712,11721
2.02E+11,20160830,349,902713,11721
2.02E+11,20160830,290,802714,11721
2.02E+11,20160831,300,402715,11721
2.02E+11,20160904,396,702716,11721
2.02E+11,20160909,279,402717,11721
2.02E+11,20160912,280,902718,11721
2.02E+11,20160919,385,502719,11721
2.02E+11,20160920,254,102720,11721
2.02E+11,20160921,379,402721,11721
2.02E+11,20160921,310,802722,10186
2.02E+11,20160923,200,702723,10186
2.02E+11,20160926,400,602724,10186
2.02E+11,20160926,420,502725,10186
2.02E+11,20160926,320,102726,10186
2.02E+11,20160926,278,402727,10186
2.02E+11,20160818,509,502728,11992
2.02E+11,20160930,398.5,402729,10461
2.02E+11,20161008,513,702730,10461
2.02E+11,20161013,643,302731,10461
2.02E+11,20161017,765,702732,10461
2.02E+11,20161023,616,502733,10461
2.02E+11,20161119,635,602734,10461
2.02E+11,20161127,657,302735,10461
2.02E+11,20161128,568,402736,10461
2.02E+11,20161128,365,102737,10461
2.02E+11,20161130,676,802738,10461
2.02E+11,20161130,335,802739,10461
2.02E+11,20161203,385,302740,10461
2.02E+11,20160721,520,102741,11872
2.02E+11,20160727,254.5,402742,10193
2.02E+11,20160916,430,602743,10461
2.02E+11,20160922,592,302744,10461
2.02E+11,20160926,822,102745,10461
2.02E+11,20160926,470,502746,10461
2.02E+11,20160616,145,302747,10090
2.02E+11,20160619,130,402748,12183
2.02E+11,20160624,150,302749,10139
2.02E+11,20160625,178,202750,10139
2.02E+11,20160625,145,102751,10139
